,GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
60444,47037018601,Tennessee,Davidson ,2019,2503,866,0.2449,0.477,46.4,0.0192,0,0.0108,0.0136,0.9893,0.0107,0.0254,0.3902,0.0108,0.4723,0.3453,104314.0,0.0166,0.0587,0.0044,0.0577,2.89,0.0068,0.0196,0.127,0.0192,0.0,0.0531,0.0515,0.0204,3115,991800,-5.779149409719414,-0.19127035888760835,0.8768773315230508,-1.2411359563895807,-4.559066578107716,-1.6551821679558558
60445,47037018602,Tennessee,Davidson ,2019,4187,1560,0.2737,0.5271,48.2,0.0184,0,0.0227,0.0079,0.9256,0.0744,0.016,0.4082,0.0078,0.4808,0.3769,100086.0,0.0207,0.0432,0.0,0.0276,2.68,0.0043,0.0141,0.1462,0.0263,0.0091,0.0287,0.0645,0.0499,3469,750300,-5.258236557737127,-0.21163642268195867,1.53691879733271,-0.9558004929190244,-4.71276830600467,-0.9149501334641837
60446,47037018700,Tennessee,Davidson ,2019,3197,1228,0.3206,0.4823,50.6,0.0044,0,0.0219,0.0119,0.9465,0.0535,0.035,0.4562,0.0124,0.4699,0.3111,118425.0,0.0241,0.0452,0.0,0.0261,2.6,0.0,0.0187,0.1368,0.0059,0.0055,0.0025,0.0735,0.1069,.,739400,-5.701927881485698,-0.014415497693108452,1.8018741777596419,-1.1574241549277018,-5.17781096825245,-1.1541514383720806
60447,47037018801,Tennessee,Davidson ,2019,5889,2361,0.2525,0.5006,37.2,0.0455,0.0024,0.0492,0.0053,0.9657,0.0343,0.0462,0.4673,0.0148,0.1347,0.2503,51578.0,0.0,0.0401,0.0,0.2482,2.49,0.0,0.0059,0.0669,0.0312,0.0084,0.0372,0.0756,0.0852,1585,381100,-3.8566484287637564,-1.036006903082676,-0.4090394920850106,-0.5968877521679868,-1.6396431775912705,-0.17507110383681232
60448,47037018803,Tennessee,Davidson ,2019,3665,1916,0.227,0.5918,37.2,0.0529,0,0.0128,0.0769,0.832,0.168,0.0772,0.5786,0.009,0.1174,0.2537,62276.0,0.032,0.083,0.0102,0.4342,1.91,0.0085,0.0183,0.1545,0.0608,0.0261,0.0663,0.0857,0.0954,1463,378200,-1.117209936179886,-0.8722118676726015,-0.2410508044900402,-0.26675371968970185,-1.222714920706095,1.4855213763785526
60449,47037018804,Tennessee,Davidson ,2019,5164,2118,0.275,0.4725,44.7,0.1567,0,0.0205,0.0077,0.976,0.024,0.0066,0.4455,0.007,0.1615,0.2823,54175.0,0.0,0.0531,0.0,0.0798,2.44,0.0,0.0302,0.128,0.0211,0.0924,0.0612,0.0715,0.0098,2156,390100,-3.171900941788739,-1.0224545809955974,0.2259831348763706,-0.04707171525145534,-1.9764561784759231,-0.3519016019421337
60450,47037018901,Tennessee,Davidson ,2019,3054,1333,0.1863,0.464,35.4,0.1169,0.0043,0.0393,0.1192,0.5904,0.4096,0.1028,0.4172,0.1777,0.0255,0.2348,28766.0,0.0514,0.1592,0.0,0.4899,2.29,0.0,0.084,0.2063,0.1326,0.2357,0.1477,0.113,0.0632,875,268000,0.3008736600851394,-0.03180342894348656,-0.48786877730193257,2.353183582911507,-0.7309567373719863,-0.8016809792089623
60451,47037018902,Tennessee,Davidson ,2019,2442,1103,0.1892,0.5115,33.2,0.0405,0.0061,0.0569,0.0549,0.75,0.25,0.0916,0.4538,0.0621,0.0607,0.2167,38196.0,0.0368,0.0797,0.0,0.4615,2.21,0.0,0.0127,0.1704,0.0712,0.0828,0.1085,0.1011,0.054,997,299300,-2.181080397349432,-0.6067313269912873,-0.9817988138400737,0.46616299665539207,-0.9772888006983262,-0.08142445247513656
60452,47037018904,Tennessee,Davidson ,2019,3773,1441,0.1914,0.5296,30.3,0.1641,0,0.0631,0.2123,0.7407,0.2593,0.1256,0.5631,0.1322,0.0326,0.1666,28882.0,0.0582,0.2028,0.0096,0.4906,2.62,0.0084,0.0049,0.118,0.1441,0.159,0.0517,0.1172,0.133,1040,207700,1.51492152314533,-0.7485089227467113,-0.7580334268229889,2.3376690552157657,-0.14676819307625355,0.8305630105755181
60453,47037018905,Tennessee,Davidson ,2019,3247,1316,0.1645,0.4832,30.5,0.1287,0,0.1321,0.3104,0.7429,0.2571,0.0471,0.3656,0.1423,0.0441,0.0745,31817.0,0.0462,0.1268,0.0053,0.6299,2.47,0.0,0.0182,0.2112,0.2877,0.3028,0.1243,0.0557,0.066,1071,226900,0.8485175469848902,-0.3601423846648516,-0.7555321251134095,5.065571592478387,-1.762216505252956,-1.3391630304622792
60454,47037019003,Tennessee,Davidson ,2019,4519,1643,0.1299,0.4778,31.8,0.2485,0,0.1142,0.287,0.7445,0.2555,0.1193,0.3815,0.2723,0.0128,0.1759,21202.0,0.0351,0.1884,0.0,0.6817,2.74,0.0104,0.0469,0.2331,0.2291,0.3887,0.2089,0.1153,0.1425,1049,166400,2.6783253972364207,0.11141247201917749,-0.4157697431463354,5.430966862059719,-1.1023525414777022,-1.3459316522184388
60455,47037019004,Tennessee,Davidson ,2019,4736,1623,0.185,0.515,30.3,0.2435,0,0.1721,0.2023,0.5809,0.4191,0.2107,0.4482,0.2487,0.0092,0.1916,18455.0,0.0464,0.2141,0.0,0.589,2.91,0.0223,0.0659,0.2126,0.263,0.3994,0.2649,0.099,0.0223,1087,119700,4.480292177008684,0.16619099054939648,0.09261898410909496,5.647377986713812,-1.396965125564519,-0.028930658799099878
60456,47037019005,Tennessee,Davidson ,2019,3337,1236,0.2478,0.4615,31.4,0.4195,0,0.0126,0.2766,0.1375,0.8625,0.2451,0.406,0.2353,0.0121,0.1715,17083.0,0.0459,0.293,0.0,0.7201,2.7,0.0,0.157,0.3487,0.3242,0.2581,0.2448,0.1426,0.1069,861,178000,4.725027704912519,1.2447996561960624,-0.0320539766867277,4.231872631981121,-0.33175260881530033,-0.38783799776263617
60457,47037019006,Tennessee,Davidson ,2019,5309,1763,0.2074,0.5095,31.8,0.214,0.0008,0.1934,0.2611,0.7887,0.2113,0.1583,0.3412,0.3172,0.0108,0.2978,19362.0,0.0381,0.2951,0.0061,0.4634,3.01,0.0252,0.1356,0.2569,0.2456,0.3614,0.1076,0.1185,0.0922,969,166900,4.492338923000611,0.4276153948437301,0.993495753837131,6.087339896975333,-1.9059312805266313,-1.110180842128952
60458,47037019105,Tennessee,Davidson ,2019,6456,2285,0.2145,0.5003,28.5,0.0759,0,0.1343,0.2266,0.716,0.284,0.1322,0.3951,0.2559,0.0175,0.1659,25200.0,0.0265,0.2035,0.0,0.7282,2.83,0.0,0.0897,0.2928,0.1958,0.3123,0.2154,0.0671,0.106,960,241900,2.395347191889428,0.33880419279290075,-0.15253314869529996,4.709750382685402,-1.659494451720619,-0.8411797831729564
60459,47037019106,Tennessee,Davidson ,2019,4041,1894,0.1091,0.5155,30.7,0.1279,0.0084,0.0552,0.1086,0.4672,0.5328,0.1146,0.5112,0.0088,0.0317,0.1536,34938.0,0.0254,0.1762,0.0,0.5956,2.1,0.0,0.0401,0.2297,0.1272,0.0771,0.1234,0.0915,0.1011,1309,193000,-1.8228324419977313,-0.2380824690627109,-1.8929981634738584,0.5864907981873128,-0.5419555527426905,0.2637129450942157
60460,47037019108,Tennessee,Davidson ,2019,3613,1189,0.1567,0.4772,29.3,0.1459,0,0.0113,0.5749,0.5554,0.4446,0.1733,0.4959,0.4348,0.0,0.127,16388.0,0.0724,0.2939,0.0,0.7973,3.04,0.0,0.0496,0.3373,0.3698,0.472,0.3177,0.1221,0.0526,928,173600,5.306722840074574,0.10402887809482629,-0.1302220699010081,8.051985968747173,0.4688407009920777,-0.001113342267861323
60461,47037019109,Tennessee,Davidson ,2019,5476,1675,0.1539,0.4841,32.8,0.1691,0.0027,0.0975,0.3526,0.8257,0.1743,0.1284,0.4489,0.2608,0.0,0.1881,18628.0,0.0728,0.2439,0.0,0.2794,3.27,0.0163,0.0304,0.2042,0.284,0.3356,0.1938,0.0802,0.0611,1061,145800,4.130028391767464,-0.5084142693556738,-0.22654489856493842,5.617596707546274,-0.3698220946464484,-0.3827870532117494
60462,47037019110,Tennessee,Davidson ,2019,3743,1223,0.1656,0.4641,36.3,0.0847,0,0.0379,0.2514,0.6388,0.3612,0.1881,0.4383,0.2428,0.0,0.332,21081.0,0.0689,0.226,0.0,0.2551,3.06,0.0,0.0319,0.2347,0.203,0.2126,0.0959,0.1208,0.0961,1040,136400,2.794280799717399,-0.3213816556953612,-0.12565864296154736,3.407464094778453,0.1474927710499007,-0.3136357674540461
60463,47037019111,Tennessee,Davidson ,2019,4408,1857,0.1572,0.5052,31.6,0.3587,0,0.0102,0.2421,0.5647,0.4353,0.1578,0.4928,0.1827,0.0275,0.1314,27461.0,0.0239,0.2699,0.0,0.6807,2.37,0.013,0.0328,0.2445,0.1974,0.1842,0.1421,0.1114,0.1055,1095,153600,1.9498955111992684,-0.1130152720740475,-1.154864447262678,2.7490623821868443,0.12194927511769181,0.3467635732314577
60464,47037019112,Tennessee,Davidson ,2019,4646,1752,0.1554,0.5443,34.3,0.2858,0,0.1285,0.1767,0.7386,0.2614,0.1558,0.5414,0.1443,0.0485,0.1707,31822.0,0.0541,0.167,0.0,0.3231,2.65,0.0053,0.0097,0.161,0.12,0.1758,0.0829,0.0852,0.0636,1383,211400,1.0307376783840532,-0.6549025543889619,-0.6492548846086598,2.5086324333250465,-1.054418097492305,0.8806807815489334
60465,47037019114,Tennessee,Davidson ,2019,14022,5857,0.1607,0.5525,36.6,0.1665,0.0019,0.0425,0.03,0.8013,0.1987,0.1209,0.5527,0.029,0.1093,0.1443,45582.0,0.0271,0.1493,0.0,0.2807,2.39,0.0,0.0145,0.1301,0.0557,0.1008,0.0602,0.0603,0.0773,1671,285000,-1.8444483571002763,-0.9191222567472657,-1.1119787871177773,0.14186842763766275,-0.9843638942620008,1.0291481533891043
60466,47037019115,Tennessee,Davidson ,2019,3925,1489,0.1952,0.4907,41.2,0.1256,0.0242,0.0418,0.0148,0.9371,0.0629,0.0672,0.4462,0.0416,0.1598,0.2492,50890.0,0.0321,0.0743,0.0,0.1081,2.64,0.0,0.0121,0.1444,0.0484,0.0319,0.081,0.0994,0.0306,1741,352600,-3.777081826372359,-0.7220039115031227,-0.4701224464503699,-0.45346663084991884,-1.6510204968630549,-0.48046834070589256
60467,47037019116,Tennessee,Davidson ,2019,6406,2789,0.1786,0.4696,34.8,0.1636,0.012,0.0869,0.0528,0.7454,0.2546,0.0871,0.4646,0.0675,0.0975,0.1488,44228.0,0.0303,0.1212,0.0,0.446,2.29,0.0079,0.0269,0.1459,0.0885,0.1146,0.1373,0.0705,0.0768,1094,287200,-3.0604493668276813,-0.27439763478794876,-1.103860997966569,0.7383288556209407,-1.6634124427844557,-0.7571071469096483
60468,47037019117,Tennessee,Davidson ,2019,5433,1761,0.1693,0.5087,31.3,0.3188,0,0.0674,0.0786,0.898,0.102,0.0903,0.4674,0.1349,0.063,0.1652,31132.0,0.0465,0.1525,0.0,0.2056,3.07,0.0109,0.0051,0.1204,0.1481,0.1901,0.0924,0.0975,0.0361,1500,230900,-0.5402610443532357,-0.8302394746907302,-0.9345626476114134,1.8840071040379196,-0.6442647619679894,-0.015201264121022427
60469,47037019118,Tennessee,Davidson ,2019,6517,2616,0.1298,0.4453,28.9,0.3841,0.0074,0.0603,0.2226,0.4229,0.5771,0.1678,0.3404,0.1223,0.0141,0.0757,27459.0,0.0197,0.1578,0.0,0.8459,2.49,0.0,0.0061,0.1575,0.1829,0.2282,0.1773,0.0783,0.0866,1118,179200,-1.009416813984859,-0.01592088710201406,-1.918139240130051,2.9681142566194127,-0.6862906603371962,-1.3571802830350106
60470,47037019200,Tennessee,Davidson ,2019,3897,1585,0.107,0.5268,34.3,0.3267,0,0.0287,0.0503,0.2601,0.7399,0.171,0.5202,0.1067,0.1016,0.2158,36523.0,0.0476,0.1781,0.0,0.5886,2.41,0.0141,0.106,0.1861,0.0801,0.0302,0.2364,0.1057,0.1065,900,401500,-2.0097929885139063,0.6084536251347115,-1.5174653279708232,-0.5990089603643417,-0.6988055271174013,0.19703320180394865
60471,47037019300,Tennessee,Davidson ,2019,3428,1503,0.2173,0.6141,20.7,0.7404,0.0114,0.0029,0.0093,0.0392,0.9608,0.4844,0.6674,0.2319,0.0339,0.2269,15093.0,0.218,0.3368,0.0,0.9514,2.23,0.0065,0.4098,0.1976,0.0789,0.0301,0.7254,0.1267,0.1122,244,503400,3.4345674844277623,3.3788306817811606,-0.9112397031518696,-1.1593039952602737,-0.05523111484521297,2.181511615903958
60472,47037019400,Tennessee,Davidson ,2019,5810,3295,0.1057,0.5676,31.6,0.2716,0.0055,0.0207,0.0384,0.7606,0.2394,0.0877,0.4882,0.129,0.0944,0.0789,58644.0,0.0183,0.104,0.0,0.661,1.69,0.0,0.122,0.1885,0.0774,0.0202,0.2427,0.1107,0.2296,1611,357800,-3.778352460119093,0.5371669915045717,-1.6522800149649035,-0.8232272373473444,-1.3644637615036372,-0.47554843780777906
60473,47037019500,Tennessee,Davidson ,2019,7956,4843,0.0513,0.4126,32.7,0.1067,0.0074,0.0509,0.0652,0,1.0,0.0157,0.4573,0.0495,0.135,0.0467,66717.0,0.0257,0.1059,0.0,0.7972,1.35,0.0,0.0845,0.2042,0.1284,0.0212,0.1686,0.0893,0.3567,1719,350300,-5.779149409719414,1.3734991378293582,-2.461549080431759,-1.0462139652525049,-2.23814849733543,-2.811010386461857
60474,47037019600,Tennessee,Davidson ,2019,3843,1572,0.1991,0.4588,31.1,0.1418,0,0.0133,0.3193,0.707,0.293,0.0833,0.4095,0.2191,0.063,0.2169,30948.0,0.0229,0.1932,0.0156,0.6145,2.44,0.0304,0.056,0.1883,0.2188,0.238,0.1077,0.1176,0.1612,1143,209000,1.5399687647359084,-0.21004266361762727,-0.3935098216711488,3.738021577254074,-0.3822061767213368,-1.2122941505080531
60477,47039955001,Tennessee,Decatur ,2019,1770,702,0.2808,0.5153,48.1,0.0226,0,0.0,0.0147,0.7807,0.2193,0.1083,0.4294,0.1455,0.0071,0.5071,24677.0,0.0942,0.1278,0.0862,0.1282,2.52,0.2722,0.0214,0.0869,0.165,0.003,0.2023,0.2169,0.5139,591,98000,0.176483703402865,0.3068337476807625,1.368963550171282,-0.636691738121029,1.0004189500942768,-1.8630408064224273
60478,47039955002,Tennessee,Decatur ,2019,4241,1681,0.2641,0.5095,44.3,0.0429,0,0.0,0.0274,0.7965,0.2035,0.1035,0.4576,0.1886,0.0238,0.4729,24998.0,0.1519,0.1597,0.011,0.2504,2.45,0.2432,0.0547,0.1321,0.0735,0.0012,0.204,0.1912,0.2975,454,89100,0.3432716581434144,0.3692635036606713,0.9859751388364676,-0.6082412328738479,0.44047282283916617,-0.8441985743190429
60479,47039955101,Tennessee,Decatur ,2019,2069,730,0.3378,0.5143,44.3,0.1058,0,0.0,0.0043,0.7256,0.2744,0.1233,0.5113,0.1251,0.0,0.4699,19947.0,0.0633,0.1704,0.0028,0.2411,2.68,0.163,0.0507,0.111,0.1146,0.0,0.1945,0.1213,0.3081,542,104900,1.619273503175002,-0.04012846267388158,1.1962496389495803,-0.26622916122242196,0.41483670825960256,0.31454477986212276
60480,47039955102,Tennessee,Decatur ,2019,3606,1327,0.2909,0.5044,48.8,0.0214,0,0.0,0.005,0.7058,0.2942,0.0859,0.4614,0.0933,0.0143,0.5041,24355.0,0.0288,0.0989,0.0556,0.1183,2.72,0.1987,0.0271,0.0686,0.0616,0.0,0.1209,0.1486,0.3424,556,115900,-0.48280888097934793,-0.5087834441759622,0.9678472926716714,-0.8541963779875793,0.6531921054824112,-0.740868456969889
60481,47041920101,Tennessee,DeKalb ,2019,2801,1053,0.2781,0.4834,45.8,0.0168,0,0.0029,0.005,0.8901,0.1099,0.0323,0.4812,0.1073,0.0351,0.4577,30137.0,0.0141,0.1449,0.0009,0.1197,2.6,0.095,0.0104,0.0646,0.056,0.0,0.1047,0.1515,0.3976,688,177500,-0.8722895843019624,-0.44545439901152684,0.8956504880010371,-0.6197193421350914,-0.04062345291220038,-0.6621428782441808
60482,47041920102,Tennessee,DeKalb ,2019,5296,1921,0.2358,0.4806,38.5,0.0004,0,0.0,0.166,0.7339,0.2661,0.0859,0.4019,0.2248,0.0203,0.3675,25245.0,0.0215,0.1048,0.0595,0.2629,2.75,0.2842,0.0448,0.139,0.1441,0.0002,0.219,0.1509,0.1589,707,156700,-0.7085784851026344,-0.4935244869476442,-0.17868583082156173,0.4345271410379269,1.1301179913100485,-1.601013299681404
60483,47041920200,Tennessee,DeKalb ,2019,6496,2508,0.2291,0.5376,39.1,0.0196,0.0095,0.0031,0.097,0.7739,0.2261,0.134,0.4535,0.2552,0.0255,0.3784,22646.0,0.1021,0.1221,0.0069,0.4948,2.5,0.0775,0.0885,0.1077,0.1005,0.0092,0.2426,0.2357,0.116,625,136600,1.0851483265731832,0.17199288927421005,0.43496436075629474,0.26963891043293536,0.39995460740622585,-0.19140244129648304
60484,47041920300,Tennessee,DeKalb ,2019,5254,2222,0.2303,0.4947,43.5,0.035,0,0.0049,0.0221,0.7958,0.2042,0.0918,0.4546,0.1551,0.0194,0.3857,26432.0,0.0447,0.1115,0.0423,0.2547,2.35,0.1871,0.0338,0.135,0.0972,0.0018,0.1186,0.1341,0.1929,690,129500,-1.2888531105581884,-0.46821092556132093,-0.04823264633110139,-0.5501619318004033,0.641022648303944,-0.8632702551693066
60485,47043060100,Tennessee,Dickson ,2019,4118,1552,0.2084,0.4944,42.9,0.0374,0,0.0155,0.0194,0.7391,0.2609,0.0825,0.4888,0.1248,0.0187,0.3692,23863.0,0.0105,0.1535,0.0128,0.163,2.65,0.2571,0.0309,0.1173,0.1091,0.0056,0.1164,0.1456,0.1971,818,136800,-0.8966459222270364,-0.7164571415026633,-0.18007018601534647,-0.38675790651207304,0.8188793098654225,-0.4322399980623763
60486,47043060200,Tennessee,Dickson ,2019,7215,2467,0.2155,0.4967,38.1,0.0459,0,0.0,0.0094,0.7137,0.2863,0.0515,0.4952,0.2374,0.0138,0.3044,21131.0,0.0512,0.2214,0.0073,0.2485,2.81,0.2129,0.0685,0.1808,0.1189,0.0012,0.1678,0.2,0.1716,763,141400,-0.2556904937135699,-0.05813728589017376,-0.22386373483781183,-0.3559885008560144,0.9632373277329578,-0.5809382998625277
60487,47043060300,Tennessee,Dickson ,2019,6845,2557,0.176,0.5126,38.2,0.008,0.0058,0.0,0.0066,0.8147,0.1853,0.1291,0.4902,0.2355,0.036,0.2878,25198.0,0.0521,0.1016,0.0482,0.2456,2.68,0.1388,0.0583,0.0778,0.111,0.0053,0.1006,0.1715,0.1364,774,152000,-1.6054705278975616,-0.5446051140377586,-0.7459450620873201,-0.6921308551084022,1.0464459599331937,-0.6692354565972746
60488,47043060401,Tennessee,Dickson ,2019,3599,1213,0.2089,0.5179,39.9,0.0008,0,0.0022,0.01,0.879,0.121,0.0552,0.4809,0.0901,0.0874,0.3223,34615.0,0.008,0.1251,0.0054,0.1303,2.9,0.0419,0.0223,0.061,0.0428,0.0038,0.063,0.1109,0.0934,805,234100,-2.161707761399719,-1.1265450665901855,-0.4109247354933804,-0.663081095780809,-0.11022247571746804,0.14906561218212402
60489,47043060402,Tennessee,Dickson ,2019,6605,2391,0.2332,0.4474,41.4,0.0136,0,0.0,0.046,0.824,0.176,0.0698,0.3856,0.1166,0.0803,0.3634,39087.0,0.0266,0.11,0.006,0.0987,2.75,0.0866,0.0226,0.0761,0.0852,0.0031,0.0719,0.154,0.0754,972,206100,-2.574992209211503,-0.7606558532146156,-0.04836031873906616,-0.2823856447016927,-0.2754873145007268,-1.2081030780554018
60490,47043060501,Tennessee,Dickson ,2019,5781,2222,0.2363,0.5321,38.4,0.0796,0,0.0,0.0853,0.7122,0.2878,0.1274,0.5564,0.1122,0.0059,0.3276,24657.0,0.0134,0.1767,0.0,0.3465,2.59,0.0481,0.077,0.1152,0.1103,0.0216,0.0763,0.1575,0.1522,718,155700,1.1260448944465518,-0.6546809838206824,-0.07683375472582289,0.2520932592422066,0.5408060662890076,1.0646603074618428
60491,47043060502,Tennessee,Dickson ,2019,3032,1065,0.2602,0.5396,47.8,0.0228,0.0069,0.0257,0.0089,0.9338,0.0662,0.061,0.4069,0.1674,0.0977,0.4085,36453.0,0.0649,0.1274,0.0,0.231,2.54,0.0693,0.0423,0.1352,0.045,0.0,0.0975,0.2139,0.1313,854,179700,-0.4979615682631633,-0.2275208115382607,1.207843919918081,-0.23851556942647378,-0.8594001079971268,-0.38036899921938294
60492,47043060601,Tennessee,Dickson ,2019,4063,1461,0.2183,0.4807,35.2,0.0992,0,0.0074,0.0948,0.4686,0.5314,0.1759,0.4453,0.202,0.0075,0.332,21966.0,0.0255,0.1493,0.0,0.319,2.78,0.0424,0.0609,0.1759,0.1455,0.0266,0.2164,0.1925,0.0623,721,146400,0.5827099961923783,-0.0721245200378127,-0.33052648440715016,0.5859072514802107,0.5244900302344858,-0.1250362810773554
60493,47043060602,Tennessee,Dickson ,2019,6836,2660,0.2183,0.526,38.2,0.0908,0,0.0054,0.0568,0.672,0.328,0.1586,0.4845,0.1362,0.0,0.4053,21336.0,0.0207,0.1357,0.0055,0.4184,2.57,0.0857,0.0282,0.1323,0.1085,0.0078,0.2458,0.2052,0.0345,774,160700,0.8860138585137622,-0.5233569799654898,-0.12140842739318902,0.10005849677591842,0.8024874374079469,0.6282333316885758
60494,47043060700,Tennessee,Dickson ,2019,4586,1610,0.2048,0.5392,39.4,0.0059,0.0419,0.0102,0.0129,0.6246,0.3754,0.1006,0.4364,0.1689,0.0447,0.3963,29281.0,0.0558,0.1421,0.0061,0.1882,2.85,0.2773,0.0292,0.1503,0.1912,0.0211,0.1686,0.1664,0.133,878,165200,0.2210353699817682,-0.3666606210707022,0.1712653888607103,0.11837394176077334,0.6260444393771692,-0.3279877789461825
60495,47045964000,Tennessee,Dyer ,2019,7054,2650,0.2078,0.5006,37.2,0.0234,0,0.0,0.0363,0.6484,0.3516,0.1309,0.4287,0.1414,0.0136,0.2989,22015.0,0.0547,0.1375,0.0114,0.3238,2.66,0.0859,0.046,0.123,0.0761,0.015,0.1988,0.2007,0.0965,713,94300,-0.9447895893160558,-0.3033955150763434,-0.521156231339754,-0.3256512808907049,0.6122815319922849,-0.4068680940015385
60496,47045964200,Tennessee,Dyer ,2019,5639,2518,0.2532,0.4832,42.5,0.1378,0.0032,0.0238,0.0268,0.4277,0.5723,0.1438,0.4544,0.1598,0.0544,0.4031,43920.0,0.0707,0.2347,0.0,0.5326,2.24,0.0228,0.0532,0.1537,0.0849,0.0084,0.1924,0.207,0.1562,739,185800,0.0334649013536476,0.7084070358243862,0.6895394448638303,-0.14909579448619087,-0.8115409479105608,-0.4038448369378173
60497,47045964300,Tennessee,Dyer ,2019,5225,2046,0.235,0.5851,38.4,0.1342,0.0161,0.0,0.05,0.6878,0.3122,0.195,0.5007,0.1516,0.0073,0.2913,24393.0,0.0975,0.1214,0.0,0.5655,2.43,0.0268,0.0826,0.1378,0.1668,0.0,0.2274,0.1882,0.1439,680,92600,1.6658882193102813,0.20914929539400925,0.11796314418402237,0.07043871414362353,0.2829577029645684,0.9853793626240577
60498,47045964400,Tennessee,Dyer ,2019,6283,2577,0.2168,0.5707,35.2,0.3772,0.0084,0.0194,0.0414,0.3708,0.6292,0.3217,0.6207,0.2054,0.0136,0.3791,17355.0,0.0955,0.2212,0.0,0.4971,2.32,0.0908,0.0795,0.2487,0.105,0.0144,0.3085,0.2059,0.0567,601,71900,3.403881824747528,0.6047209132925615,-0.06712923251685247,-0.11710452636513057,0.8343000254059373,2.1490946449310124
60499,47045964500,Tennessee,Dyer ,2019,2444,969,0.2475,0.4628,44.5,0.0151,0,0.0,0.0164,0.7217,0.2783,0.063,0.4823,0.158,0.0402,0.354,33051.0,0.0704,0.1128,0.016,0.161,2.52,0.092,0.0196,0.1063,0.0791,0.0017,0.0998,0.1693,0.0709,782,135200,-1.2946860250972734,-0.5726247043029297,0.11343681836730636,-0.5437158013847291,0.20955642120206808,-0.5013387589789889
60500,47045964600,Tennessee,Dyer ,2019,2731,1081,0.2951,0.4984,42.7,0.0615,0.0015,0.0,0.0088,0.6945,0.3055,0.0944,0.5257,0.1949,0.0111,0.3599,23422.0,0.0407,0.1296,0.044,0.3145,2.53,0.0824,0.0583,0.1332,0.0264,0.0,0.1351,0.2062,0.0999,664,83200,0.04718288646838044,-0.39465299039907875,0.35766625604699365,-0.688209063469701,0.6703234531314195,0.10205523115874705
60501,47045964800,Tennessee,Dyer ,2019,3096,1268,0.2293,0.4516,41.1,0.1163,0,0.0029,0.0514,0.7794,0.2206,0.0686,0.4258,0.1365,0.0308,0.3383,27634.0,0.0436,0.194,0.0306,0.3021,2.44,0.1145,0.0237,0.1254,0.1218,0.0144,0.1424,0.1783,0.1201,806,113400,-1.388370169875472,-0.3092097994604222,-0.21452411322629347,-0.06987252426658691,0.41723222466673715,-1.2119959575889068
60502,47045964900,Tennessee,Dyer ,2019,4944,2011,0.2132,0.5036,45.1,0.0522,0.0127,0.0051,0.0249,0.7677,0.2323,0.09,0.4399,0.1476,0.0567,0.3511,33789.0,0.0246,0.1929,0.0087,0.1512,2.46,0.1582,0.0104,0.1298,0.0522,0.0042,0.065,0.1657,0.0724,646,154300,-1.04811353495353,-0.8059506684081476,0.04657835520752797,-0.34659839255931035,0.27085613247114115,-0.21299896166474128
60503,47047060300,Tennessee,Fayette ,2019,2782,1123,0.2919,0.5784,49.4,0.5669,0,0.0014,0.0108,0.3401,0.6599,0.2698,0.5123,0.1779,0.0223,0.4889,24257.0,0.1535,0.1271,0.002,0.3473,2.38,0.1901,0.1345,0.2493,0.0771,0.0037,0.232,0.2122,0.1288,650,120200,3.312178131004651,1.0418572456722361,1.52597751627253,-0.642353386487187,0.043253408137862145,1.3434433474092093
60504,47047060401,Tennessee,Fayette ,2019,3153,1128,0.241,0.4742,46.2,0.1107,0.0584,0.0174,0.1424,0.6753,0.3247,0.1055,0.4418,0.1538,0.1144,0.3812,39765.0,0.0422,0.0912,0.0346,0.1631,2.77,0.1908,0.0301,0.094,0.0743,0.0245,0.1801,0.1118,0.1249,1000,339700,-1.2818356086483056,-0.46271050891317433,0.3572743962080852,0.18219282280323945,-0.34831902571723605,-1.01027329302922
60505,47047060402,Tennessee,Fayette ,2019,3884,1538,0.2374,0.5008,44.6,0.2083,0,0.0,0.018,0.8625,0.1375,0.0813,0.4694,0.107,0.067,0.3875,34636.0,0.0118,0.1855,0.0065,0.1424,2.53,0.1676,0.0,0.1534,0.0402,0.0027,0.0384,0.1357,0.016,1083,228300,-0.9842870253983085,-1.054644921387191,0.05226629847119849,-0.45897008676765655,0.19572121985103796,0.28134046443430233
60506,47047060403,Tennessee,Fayette ,2019,4161,1616,0.2521,0.4847,46.4,0.1685,0,0.0,0.0433,0.984,0.016,0.0798,0.4313,0.0966,0.0681,0.4387,37253.0,0.0361,0.0965,0.0274,0.0705,2.57,0.1159,0.0235,0.0842,0.0423,0.0188,0.0408,0.1596,0.0911,674,237400,-1.4907931494711293,-0.9605503129707659,0.502403089517509,-0.39701425326239265,-0.09288738351697005,-0.5427442892385098
